"","language","article","date","views"
"14148","en","al-qaeda_in_the_arabian_peninsula",2012-01-14,127
"14150","en","al-qaeda_in_the_islamic_maghreb",2012-01-14,12
"14166","en","al-shabaab",2012-01-14,805
"14104","en","ammonium_nitrate",2012-01-14,814
"1414","en","attack",2012-01-14,109
"14103","en","biological_weapon",2012-01-14,113
"14138","en","car_bomb",2012-01-14,326
"14102","en","chemical_weapon",2012-01-14,278
"1450","en","conventional_weapon",2012-01-14,34
"1490","en","dirty_bomb",2012-01-14,397
"1440","en","eco-terrorism",2012-01-14,189
"1430","en","environmental_terrorism",2012-01-14,31
"14128","en","euskadi_ta_askatasuna",2012-01-14,66
"14158","en","extremism",2012-01-14,216
"14108","en","farc",2012-01-14,169
"14172","en","fundamentalism",2012-01-14,777
"14107","en","hamas",2012-01-14,1374
"14130","en","hezbollah",2012-01-14,2052
"14105","en","improvised_explosive_device",2012-01-14,1378
"1420","en","iran",2012-01-14,14046
"1416","en","iraq",2012-01-14,4845
"14109","en","irish_republican_army",2012-01-14,2774
"14174","en","islamist",2012-01-14,124
"14140","en","jihad",2012-01-14,1552
"14168","en","nationalism",2012-01-14,1869
"14162","en","nigeria",2012-01-14,7323
"14101","en","nuclear",2012-01-14,164
"14100","en","nuclear_enrichment",2012-01-14,3
"1427","en","pakistan",2012-01-14,9131
"14136","en","palestine_liberation_front",2012-01-14,66
"14156","en","pirates",2012-01-14,431
"14134","en","plo",2012-01-14,176
"14164","en","political_radicalism",2012-01-14,148
"14170","en","recruitment",2012-01-14,783
"14160","en","somalia",2012-01-14,4574
"14146","en","suicide_attack",2012-01-14,491
"14144","en","suicide_bomber",2012-01-14,179
"14142","en","taliban",2012-01-14,3639
"14132","en","tamil_tigers",2012-01-14,96
"14152","en","tehrik-i-taliban_pakistan",2012-01-14,181
"1412","en","terror",2012-01-14,161
"1410","en","terrorism",2012-01-14,2156
"1470","en","weapons-grade",2012-01-14,50
"14154","en","yemen",2012-01-14,3047
"15105","en","abu_sayyaf",2012-01-15,322
"1518","en","afghanistan",2012-01-15,6556
"1529","en","agro",2012-01-15,51
"15","en","al-qaeda",2012-01-15,3485
"15147","en","al-qaeda_in_the_arabian_peninsula",2012-01-15,110
"15149","en","al-qaeda_in_the_islamic_maghreb",2012-01-15,12
"15165","en","al-shabaab",2012-01-15,912
"15103","en","ammonium_nitrate",2012-01-15,990
"1514","en","attack",2012-01-15,103
"15102","en","biological_weapon",2012-01-15,116
"15137","en","car_bomb",2012-01-15,304
"15101","en","chemical_weapon",2012-01-15,310
"1550","en","conventional_weapon",2012-01-15,54
"1570","en","dirty_bomb",2012-01-15,470
"1540","en","eco-terrorism",2012-01-15,171
"1530","en","environmental_terrorism",2012-01-15,34
"15109","en","euskadi_ta_askatasuna",2012-01-15,55
"15157","en","extremism",2012-01-15,269
"15107","en","farc",2012-01-15,193
"15171","en","fundamentalism",2012-01-15,821
"15106","en","hamas",2012-01-15,1506
"15129","en","hezbollah",2012-01-15,1971
"15104","en","improvised_explosive_device",2012-01-15,1451
"1520","en","iran",2012-01-15,13978
"1516","en","iraq",2012-01-15,5121
"15108","en","irish_republican_army",2012-01-15,2886
"15173","en","islamist",2012-01-15,128
"15139","en","jihad",2012-01-15,1722
"15167","en","nationalism",2012-01-15,2304
"15161","en","nigeria",2012-01-15,7889
"15100","en","nuclear",2012-01-15,177
"1580","en","nuclear_enrichment",2012-01-15,11
"1527","en","pakistan",2012-01-15,9922
"15135","en","palestine_liberation_front",2012-01-15,52
"15155","en","pirates",2012-01-15,440
"15133","en","plo",2012-01-15,202
"15163","en","political_radicalism",2012-01-15,178
"15169","en","recruitment",2012-01-15,990
"15159","en","somalia",2012-01-15,4839
"15145","en","suicide_attack",2012-01-15,543
"15143","en","suicide_bomber",2012-01-15,217
"15141","en","taliban",2012-01-15,3578
"15131","en","tamil_tigers",2012-01-15,120
"15151","en","tehrik-i-taliban_pakistan",2012-01-15,414
"1512","en","terror",2012-01-15,170
"1510","en","terrorism",2012-01-15,2461
"1560","en","weapons-grade",2012-01-15,91
"15153","en","yemen",2012-01-15,3550
"16104","en","abu_sayyaf",2012-01-16,373
"1618","en","afghanistan",2012-01-16,7980
"1629","en","agro",2012-01-16,42
"16","en","al-qaeda",2012-01-16,4341
"16146","en","al-qaeda_in_the_arabian_peninsula",2012-01-16,171
"16148","en","al-qaeda_in_the_islamic_maghreb",2012-01-16,13
"16164","en","al-shabaab",2012-01-16,967
"16102","en","ammonium_nitrate",2012-01-16,1486
"1614","en","attack",2012-01-16,124
"16101","en","biological_weapon",2012-01-16,117
"16136","en","car_bomb",2012-01-16,294
"16100","en","chemical_weapon",2012-01-16,292
"1650","en","conventional_weapon",2012-01-16,58
"1670","en","dirty_bomb",2012-01-16,440
"1640","en","eco-terrorism",2012-01-16,200
"1630","en","environmental_terrorism",2012-01-16,34
"16108","en","euskadi_ta_askatasuna",2012-01-16,51
"16156","en","extremism",2012-01-16,387
"16106","en","farc",2012-01-16,288
"16170","en","fundamentalism",2012-01-16,1232
"16105","en","hamas",2012-01-16,1632
"16109","en","hezbollah",2012-01-16,1769
"16103","en","improvised_explosive_device",2012-01-16,1539
"1620","en","iran",2012-01-16,14005
"1616","en","iraq",2012-01-16,5373
"16107","en","irish_republican_army",2012-01-16,3434
"16172","en","islamist",2012-01-16,142
"16138","en","jihad",2012-01-16,1976
"16166","en","nationalism",2012-01-16,3328
"16160","en","nigeria",2012-01-16,10303
"1690","en","nuclear",2012-01-16,215
"1680","en","nuclear_enrichment",2012-01-16,5
"1627","en","pakistan",2012-01-16,12069
"16134","en","palestine_liberation_front",2012-01-16,69
"16154","en","pirates",2012-01-16,403
"16132","en","plo",2012-01-16,210
"16162","en","political_radicalism",2012-01-16,191
"16168","en","recruitment",2012-01-16,1520
"16158","en","somalia",2012-01-16,5584
"16144","en","suicide_attack",2012-01-16,542
"16142","en","suicide_bomber",2012-01-16,167
"16140","en","taliban",2012-01-16,4664
"16130","en","tamil_tigers",2012-01-16,104
"16150","en","tehrik-i-taliban_pakistan",2012-01-16,450
"1612","en","terror",2012-01-16,218
"1610","en","terrorism",2012-01-16,2938
"1660","en","weapons-grade",2012-01-16,78
"16152","en","yemen",2012-01-16,5930
"17104","en","abu_sayyaf",2012-01-17,397
"1718","en","afghanistan",2012-01-17,8311
"1729","en","agro",2012-01-17,59
"17","en","al-qaeda",2012-01-17,4609
"17146","en","al-qaeda_in_the_arabian_peninsula",2012-01-17,180
"17148","en","al-qaeda_in_the_islamic_maghreb",2012-01-17,19
"17164","en","al-shabaab",2012-01-17,1141
"17102","en","ammonium_nitrate",2012-01-17,1667
"1714","en","attack",2012-01-17,127
"17101","en","biological_weapon",2012-01-17,138
"17136","en","car_bomb",2012-01-17,257
"17100","en","chemical_weapon",2012-01-17,348
"1750","en","conventional_weapon",2012-01-17,80
"1770","en","dirty_bomb",2012-01-17,630
"1740","en","eco-terrorism",2012-01-17,234
"1730","en","environmental_terrorism",2012-01-17,37
"17108","en","euskadi_ta_askatasuna",2012-01-17,59
"17156","en","extremism",2012-01-17,339
"17106","en","farc",2012-01-17,192
"17170","en","fundamentalism",2012-01-17,1194
"17105","en","hamas",2012-01-17,2206
"17109","en","hezbollah",2012-01-17,2454
"17103","en","improvised_explosive_device",2012-01-17,1743
"1720","en","iran",2012-01-17,13436
"1716","en","iraq",2012-01-17,5478
"17107","en","irish_republican_army",2012-01-17,3142
"17172","en","islamist",2012-01-17,155
"17138","en","jihad",2012-01-17,2295
"17166","en","nationalism",2012-01-17,4151
"17160","en","nigeria",2012-01-17,10491
"1790","en","nuclear",2012-01-17,211
"1780","en","nuclear_enrichment",2012-01-17,4
"1727","en","pakistan",2012-01-17,11184
"17134","en","palestine_liberation_front",2012-01-17,112
"17154","en","pirates",2012-01-17,477
"17132","en","plo",2012-01-17,232
"17162","en","political_radicalism",2012-01-17,218
"17168","en","recruitment",2012-01-17,1845
"17158","en","somalia",2012-01-17,5263
"17144","en","suicide_attack",2012-01-17,556
"17142","en","suicide_bomber",2012-01-17,149
"17140","en","taliban",2012-01-17,4678
"17130","en","tamil_tigers",2012-01-17,144
"17150","en","tehrik-i-taliban_pakistan",2012-01-17,269
"1712","en","terror",2012-01-17,202
"1710","en","terrorism",2012-01-17,3331
"1760","en","weapons-grade",2012-01-17,93
"17152","en","yemen",2012-01-17,4564
"18104","en","abu_sayyaf",2012-01-18,345
"1818","en","afghanistan",2012-01-18,6751
"1829","en","agro",2012-01-18,83
"18","en","al-qaeda",2012-01-18,3359
"18146","en","al-qaeda_in_the_arabian_peninsula",2012-01-18,135
"18148","en","al-qaeda_in_the_islamic_maghreb",2012-01-18,12
"18164","en","al-shabaab",2012-01-18,886
"18102","en","ammonium_nitrate",2012-01-18,1548
"1814","en","attack",2012-01-18,121
"18101","en","biological_weapon",2012-01-18,75
"18136","en","car_bomb",2012-01-18,185
"18100","en","chemical_weapon",2012-01-18,170
"1850","en","conventional_weapon",2012-01-18,52
"1870","en","dirty_bomb",2012-01-18,269
"1840","en","eco-terrorism",2012-01-18,191
"1830","en","environmental_terrorism",2012-01-18,22
"18108","en","euskadi_ta_askatasuna",2012-01-18,31
"18156","en","extremism",2012-01-18,302
"18106","en","farc",2012-01-18,166
"18170","en","fundamentalism",2012-01-18,1086
"18105","en","hamas",2012-01-18,1978
"18109","en","hezbollah",2012-01-18,1645
"18103","en","improvised_explosive_device",2012-01-18,1321
"1820","en","iran",2012-01-18,15400
"1816","en","iraq",2012-01-18,5097
"18107","en","irish_republican_army",2012-01-18,2703
"18172","en","islamist",2012-01-18,69
"18138","en","jihad",2012-01-18,2121
"18166","en","nationalism",2012-01-18,3994
"18160","en","nigeria",2012-01-18,9699
"1890","en","nuclear",2012-01-18,499
"1880","en","nuclear_enrichment",2012-01-18,2
"1827","en","pakistan",2012-01-18,11478
"18134","en","palestine_liberation_front",2012-01-18,57
"18154","en","pirates",2012-01-18,1289
"18132","en","plo",2012-01-18,181
"18162","en","political_radicalism",2012-01-18,163
"18168","en","recruitment",2012-01-18,2024
"18158","en","somalia",2012-01-18,5174
"18144","en","suicide_attack",2012-01-18,428
"18142","en","suicide_bomber",2012-01-18,85
"18140","en","taliban",2012-01-18,3408
"18130","en","tamil_tigers",2012-01-18,95
"18150","en","tehrik-i-taliban_pakistan",2012-01-18,152
"1812","en","terror",2012-01-18,199
"1810","en","terrorism",2012-01-18,3809
"1860","en","weapons-grade",2012-01-18,67
"18152","en","yemen",2012-01-18,3307
"19104","en","abu_sayyaf",2012-01-19,317
"1918","en","afghanistan",2012-01-19,7529
"1929","en","agro",2012-01-19,58
"19","en","al-qaeda",2012-01-19,3917
"19146","en","al-qaeda_in_the_arabian_peninsula",2012-01-19,182
"19148","en","al-qaeda_in_the_islamic_maghreb",2012-01-19,16
"19164","en","al-shabaab",2012-01-19,992
"19102","en","ammonium_nitrate",2012-01-19,1485
"1914","en","attack",2012-01-19,159
"19101","en","biological_weapon",2012-01-19,107
"19136","en","car_bomb",2012-01-19,239
"19100","en","chemical_weapon",2012-01-19,449
"1950","en","conventional_weapon",2012-01-19,39
"1970","en","dirty_bomb",2012-01-19,421
"1940","en","eco-terrorism",2012-01-19,192
"1930","en","environmental_terrorism",2012-01-19,35
"19108","en","euskadi_ta_askatasuna",2012-01-19,38
"19156","en","extremism",2012-01-19,352
"19106","en","farc",2012-01-19,204
"19170","en","fundamentalism",2012-01-19,1009
"19105","en","hamas",2012-01-19,1918
"19109","en","hezbollah",2012-01-19,1717
"19103","en","improvised_explosive_device",2012-01-19,1505
"1920","en","iran",2012-01-19,13926
"1916","en","iraq",2012-01-19,5193
"19107","en","irish_republican_army",2012-01-19,2804
"19172","en","islamist",2012-01-19,177
"19138","en","jihad",2012-01-19,1947
"19166","en","nationalism",2012-01-19,3928
"19160","en","nigeria",2012-01-19,9166
"1990","en","nuclear",2012-01-19,265
"1980","en","nuclear_enrichment",2012-01-19,4
"1927","en","pakistan",2012-01-19,11162
"19134","en","palestine_liberation_front",2012-01-19,85
"19154","en","pirates",2012-01-19,652
"19132","en","plo",2012-01-19,219
"19162","en","political_radicalism",2012-01-19,153
"19168","en","recruitment",2012-01-19,1662
"19158","en","somalia",2012-01-19,5608
"19144","en","suicide_attack",2012-01-19,490
"19142","en","suicide_bomber",2012-01-19,131
"19140","en","taliban",2012-01-19,3794
"19130","en","tamil_tigers",2012-01-19,132
"19150","en","tehrik-i-taliban_pakistan",2012-01-19,219
"1912","en","terror",2012-01-19,217
"1910","en","terrorism",2012-01-19,3184
"1960","en","weapons-grade",2012-01-19,100
"19152","en","yemen",2012-01-19,3538
"20104","en","abu_sayyaf",2012-01-20,352
"2018","en","afghanistan",2012-01-20,8102
"2029","en","agro",2012-01-20,57
"20","en","al-qaeda",2012-01-20,4138
"20146","en","al-qaeda_in_the_arabian_peninsula",2012-01-20,141
"20148","en","al-qaeda_in_the_islamic_maghreb",2012-01-20,10
"20164","en","al-shabaab",2012-01-20,1112
"20102","en","ammonium_nitrate",2012-01-20,1326
"2014","en","attack",2012-01-20,125
"20101","en","biological_weapon",2012-01-20,112
"20136","en","car_bomb",2012-01-20,203
"20100","en","chemical_weapon",2012-01-20,462
"2050","en","conventional_weapon",2012-01-20,61
"2070","en","dirty_bomb",2012-01-20,424
"2040","en","eco-terrorism",2012-01-20,188
"2030","en","environmental_terrorism",2012-01-20,34
"20108","en","euskadi_ta_askatasuna",2012-01-20,40
"20156","en","extremism",2012-01-20,280
"20106","en","farc",2012-01-20,195
"20170","en","fundamentalism",2012-01-20,1072
"20105","en","hamas",2012-01-20,1923
"20109","en","hezbollah",2012-01-20,1512
"20103","en","improvised_explosive_device",2012-01-20,1295
"2020","en","iran",2012-01-20,13107
"2016","en","iraq",2012-01-20,5066
"20107","en","irish_republican_army",2012-01-20,4065
"20172","en","islamist",2012-01-20,151
"20138","en","jihad",2012-01-20,2037
"20166","en","nationalism",2012-01-20,3814
"20160","en","nigeria",2012-01-20,8961
"2090","en","nuclear",2012-01-20,152
"2080","en","nuclear_enrichment",2012-01-20,8
"2027","en","pakistan",2012-01-20,10833
"20134","en","palestine_liberation_front",2012-01-20,78
"20154","en","pirates",2012-01-20,521
"20132","en","plo",2012-01-20,218
"20162","en","political_radicalism",2012-01-20,213
"20168","en","recruitment",2012-01-20,1429
"20158","en","somalia",2012-01-20,5722
"20144","en","suicide_attack",2012-01-20,510
"20142","en","suicide_bomber",2012-01-20,123
"20140","en","taliban",2012-01-20,3993
"20130","en","tamil_tigers",2012-01-20,116
"20150","en","tehrik-i-taliban_pakistan",2012-01-20,205
"2012","en","terror",2012-01-20,187
"2010","en","terrorism",2012-01-20,2720
"2060","en","weapons-grade",2012-01-20,68
"20152","en","yemen",2012-01-20,3464
"21108","en","abu_sayyaf",2012-01-21,338
"2118","en","afghanistan",2012-01-21,6184
"2138","en","agro",2012-01-21,40
"21","en","al-qaeda",2012-01-21,3307
"21150","en","al-qaeda_in_the_arabian_peninsula",2012-01-21,129
"21152","en","al-qaeda_in_the_islamic_maghreb",2012-01-21,16
"21168","en","al-shabaab",2012-01-21,1023
"21106","en","ammonium_nitrate",2012-01-21,874
"2114","en","attack",2012-01-21,97
"21105","en","biological_weapon",2012-01-21,110
"21140","en","car_bomb",2012-01-21,233
"21104","en","chemical_weapon",2012-01-21,346
"2180","en","conventional_weapon",2012-01-21,33
"21101","en","dirty_bomb",2012-01-21,392
"2160","en","eco-terrorism",2012-01-21,201
"2149","en","environmental_terrorism",2012-01-21,37
"21130","en","euskadi_ta_askatasuna",2012-01-21,38
"21160","en","extremism",2012-01-21,234
"21126","en","farc",2012-01-21,167
"21174","en","fundamentalism",2012-01-21,633
"21109","en","hamas",2012-01-21,1740
"21132","en","hezbollah",2012-01-21,1350
"21107","en","improvised_explosive_device",2012-01-21,1127
"2126","en","iran",2012-01-21,10741
"2116","en","iraq",2012-01-21,4002
"21128","en","irish_republican_army",2012-01-21,3346
"21176","en","islamist",2012-01-21,175
"21142","en","jihad",2012-01-21,1581
"21170","en","nationalism",2012-01-21,2140
"21164","en","nigeria",2012-01-21,12409
"21103","en","nuclear",2012-01-21,141
"21102","en","nuclear_enrichment",2012-01-21,7
"2129","en","pakistan",2012-01-21,8834
"21138","en","palestine_liberation_front",2012-01-21,58
"21158","en","pirates",2012-01-21,430
"21136","en","plo",2012-01-21,177
"21166","en","political_radicalism",2012-01-21,149
"21172","en","recruitment",2012-01-21,921
"21162","en","somalia",2012-01-21,4728
"21148","en","suicide_attack",2012-01-21,434
"21146","en","suicide_bomber",2012-01-21,96
"21144","en","taliban",2012-01-21,2834
"21134","en","tamil_tigers",2012-01-21,94
"21154","en","tehrik-i-taliban_pakistan",2012-01-21,239
"2112","en","terror",2012-01-21,165
"2110","en","terrorism",2012-01-21,2087
"21100","en","weapons-grade",2012-01-21,58
"21156","en","yemen",2012-01-21,3139
"22105","en","abu_sayyaf",2012-01-22,320
"2218","en","afghanistan",2012-01-22,6853
"2229","en","agro",2012-01-22,44
"22","en","al-qaeda",2012-01-22,3538
"22147","en","al-qaeda_in_the_arabian_peninsula",2012-01-22,112
"22149","en","al-qaeda_in_the_islamic_maghreb",2012-01-22,14
"22165","en","al-shabaab",2012-01-22,1095
"22103","en","ammonium_nitrate",2012-01-22,972
"2214","en","attack",2012-01-22,99
"22102","en","biological_weapon",2012-01-22,115
"22137","en","car_bomb",2012-01-22,263
"22101","en","chemical_weapon",2012-01-22,295
"2250","en","conventional_weapon",2012-01-22,57
"2270","en","dirty_bomb",2012-01-22,497
"2240","en","eco-terrorism",2012-01-22,208
"2230","en","environmental_terrorism",2012-01-22,39
"22109","en","euskadi_ta_askatasuna",2012-01-22,43
"22157","en","extremism",2012-01-22,249
"22107","en","farc",2012-01-22,303
"22171","en","fundamentalism",2012-01-22,839
"22106","en","hamas",2012-01-22,2032
"22129","en","hezbollah",2012-01-22,1438
"22104","en","improvised_explosive_device",2012-01-22,1362
"2220","en","iran",2012-01-22,11178
"2216","en","iraq",2012-01-22,4710
"22108","en","irish_republican_army",2012-01-22,4376
"22173","en","islamist",2012-01-22,231
"22139","en","jihad",2012-01-22,6428
"22167","en","nationalism",2012-01-22,2735
"22161","en","nigeria",2012-01-22,12805
"22100","en","nuclear",2012-01-22,143
"2290","en","nuclear_enrichment",2012-01-22,6
"2227","en","pakistan",2012-01-22,9767
"22135","en","palestine_liberation_front",2012-01-22,57
